-4.833333333333333925e+00 7.242071763108040905e+00
-4.500000000000000000e+00 6.602640711326966283e+00
-4.166666666666666075e+00 6.876630687645215900e+00
-3.833333333333333481e+00 6.635920804872057488e+00
-3.500000000000000000e+00 5.987258747595208597e+00
-3.166666666666666963e+00 3.942022607347113183e+00
-2.833333333333333481e+00 1.946846110565755961e+00
-2.500000000000000000e+00 6.799478478392994019e-01
-2.166666666666666963e+00 6.832239436000064892e-02
-1.833333333333333481e+00 0.000000000000000000e+00
-1.500000000000000222e+00 2.990401902342013640e-01
-1.166666666666666741e+00 7.281679974411364720e-01
-8.333333333333334814e-01 1.110297246837669949e+00
-5.000000000000004441e-01 1.367138141179592203e+00
-1.666666666666669627e-01 1.507778919238552451e+00
1.666666666666665186e-01 1.572009901588083736e+00
4.999999999999995559e-01 1.647671325715174273e+00
8.333333333333330373e-01 1.715424731292389815e+00
1.166666666666666519e+00 1.802256759630617378e+00
1.499999999999999556e+00 1.867771430664041166e+00
1.833333333333333037e+00 1.941964512527586617e+00
2.166666666666666519e+00 2.018828097141306177e+00
2.499999999999999556e+00 2.099051480759051902e+00
2.833333333333333037e+00 2.190783525699175893e+00
3.166666666666666075e+00 2.298803308638175835e+00
3.499999999999999112e+00 2.404613988156325100e+00
3.833333333333333037e+00 2.484714374617675414e+00
4.166666666666666075e+00 2.537976023320721808e+00
4.499999999999999112e+00 2.547008460820872955e+00
4.833333333333333037e+00 2.560488673932437287e+00
5.166666666666666075e+00 2.548918723638145423e+00
5.499999999999999112e+00 2.529713134049420553e+00
5.833333333333333037e+00 2.506860005655073387e+00
6.166666666666666075e+00 2.460941617445906004e+00
6.499999999999999112e+00 2.403878649019245195e+00
6.833333333333333037e+00 2.371459311942946790e+00
7.166666666666666075e+00 2.333584514100020879e+00
7.499999999999999112e+00 2.276854381092365820e+00
7.833333333333333037e+00 2.246064660294915694e+00
8.166666666666666075e+00 2.191397626266234244e+00
8.500000000000000000e+00 2.163418171600954398e+00
8.833333333333332149e+00 2.116603919192047378e+00
9.166666666666666075e+00 2.069607767643045992e+00
9.500000000000000000e+00 2.028710641085962330e+00
9.833333333333332149e+00 1.993123220226284520e+00
1.016666666666666607e+01 1.957005477312794728e+00
1.050000000000000000e+01 1.944763733126591454e+00
1.083333333333333215e+01 1.925254190793112663e+00
1.116666666666666607e+01 1.911782636045589179e+00
1.149999999999999822e+01 1.924125736270596132e+00
1.183333333333333215e+01 1.928981310180748032e+00
1.216666666666666607e+01 1.946409762275312261e+00
1.249999999999999822e+01 1.956022321794901764e+00
1.283333333333333215e+01 1.967261295533677679e+00
1.316666666666666607e+01 1.968010215237757876e+00
1.349999999999999822e+01 1.976249961639467756e+00
1.383333333333333215e+01 1.997274348142564104e+00
1.416666666666666607e+01 2.029145794992319285e+00
1.449999999999999822e+01 2.044879024100409115e+00
1.483333333333333215e+01 2.097313707403831273e+00
1.516666666666666607e+01 2.135796869291484157e+00
1.549999999999999822e+01 2.190374417986917344e+00
1.583333333333333215e+01 2.251389640530275571e+00
1.616666666666666430e+01 2.318179636413872480e+00
1.650000000000000000e+01 2.397749677192281048e+00
1.683333333333333215e+01 2.505270360530218454e+00
1.716666666666666430e+01 2.563582889569108847e+00
1.750000000000000000e+01 2.668141692867033843e+00
1.783333333333333215e+01 2.737749622938072669e+00
1.816666666666666430e+01 2.849641333637240592e+00
1.850000000000000000e+01 2.941653305409521746e+00
1.883333333333333215e+01 3.013313837028431141e+00
1.916666666666666430e+01 3.109764785398855924e+00
1.950000000000000000e+01 3.191934330615803450e+00
1.983333333333333215e+01 3.284466824830337472e+00
2.016666666666666430e+01 3.378467836644698075e+00
2.050000000000000000e+01 3.452487930340251143e+00
2.083333333333333215e+01 3.534613660610529617e+00
2.116666666666666430e+01 3.621333601511499634e+00
2.150000000000000000e+01 3.677379117575227507e+00
2.183333333333333215e+01 3.761095630411581237e+00
2.216666666666666430e+01 3.837968582263875827e+00
2.250000000000000000e+01 3.993523717595842459e+00
2.283333333333333215e+01 4.053616711290902508e+00
2.316666666666666430e+01 4.152311931912723963e+00
2.350000000000000000e+01 4.232878688979147874e+00
2.383333333333333215e+01 4.382516589203791391e+00
2.416666666666666430e+01 4.464409196923309509e+00
2.450000000000000000e+01 4.603073223791107615e+00
2.483333333333333215e+01 4.663155974246213198e+00
2.516666666666666430e+01 4.811533487174830093e+00
2.550000000000000000e+01 5.002425529143443406e+00
2.583333333333333215e+01 5.165542101761898763e+00
2.616666666666666430e+01 5.331750772047557874e+00
2.650000000000000000e+01 5.556139194049542596e+00
2.683333333333333215e+01 5.652743206228904249e+00
2.716666666666666430e+01 5.896909100554275973e+00
2.749999999999999645e+01 6.157287383646540491e+00
2.783333333333333215e+01 6.602640711326970724e+00
2.816666666666666430e+01 6.357300436984077763e+00
2.849999999999999645e+01 6.830460281393052391e+00
2.883333333333333215e+01 7.036266022250548424e+00
2.916666666666666430e+01 7.822205563277678131e+00
2.949999999999999645e+01 7.532138663192868400e+00
2.983333333333333215e+01 8.318078204220014982e+00
3.016666666666666430e+01 8.813950845162320746e+00
3.049999999999999645e+01 8.813950845162334957e+00
3.083333333333333215e+01 inf
3.116666666666666430e+01 inf
3.149999999999999645e+01 inf
3.183333333333333215e+01 inf
3.216666666666666430e+01 inf
3.250000000000000000e+01 inf
3.283333333333332860e+01 inf
3.316666666666666430e+01 inf
3.350000000000000000e+01 inf
3.383333333333332860e+01 inf
3.416666666666666430e+01 inf
3.450000000000000000e+01 inf
3.483333333333332860e+01 inf
