-1.988333333333333286e+01 inf
-1.964999999999999858e+01 inf
-1.941666666666666785e+01 inf
-1.918333333333333357e+01 inf
-1.894999999999999929e+01 inf
-1.871666666666666856e+01 inf
-1.848333333333333428e+01 inf
-1.825000000000000000e+01 inf
-1.801666666666666572e+01 inf
-1.778333333333333144e+01 inf
-1.755000000000000071e+01 inf
-1.731666666666666643e+01 inf
-1.708333333333333570e+01 inf
-1.685000000000000142e+01 8.469104578703294806e+00
-1.661666666666666714e+01 8.469104578703294806e+00
-1.638333333333333286e+01 8.469104578703294806e+00
-1.614999999999999858e+01 7.683165037676149112e+00
-1.591666666666666607e+01 7.077014079440155925e+00
-1.568333333333333357e+01 7.077014079440166583e+00
-1.544999999999999929e+01 6.691419755791507384e+00
-1.521666666666666501e+01 6.362673544080472254e+00
-1.498333333333333428e+01 6.060164713001775283e+00
-1.475000000000000000e+01 5.670470704781036098e+00
-1.451666666666666572e+01 5.282495703394602948e+00
-1.428333333333333499e+01 4.933888181065550604e+00
-1.405000000000000071e+01 4.533542963687071214e+00
-1.381666666666666643e+01 4.210195970057154291e+00
-1.358333333333333215e+01 3.920748726139259954e+00
-1.335000000000000142e+01 3.655490769302784937e+00
-1.311666666666666714e+01 3.368282015249026262e+00
-1.288333333333333286e+01 3.149000643475585726e+00
-1.264999999999999858e+01 2.953277754042616277e+00
-1.241666666666666785e+01 2.757319618300925423e+00
-1.218333333333333357e+01 2.553895164752867153e+00
-1.194999999999999929e+01 2.396428190544846348e+00
-1.171666666666666679e+01 2.241727333550015633e+00
-1.148333333333333428e+01 2.114207376142924311e+00
-1.125000000000000000e+01 2.014252863828301265e+00
-1.101666666666666572e+01 1.918596008125880825e+00
-1.078333333333333321e+01 1.843146341479943828e+00
-1.055000000000000071e+01 1.791645680659505135e+00
-1.031666666666666643e+01 1.762957969562127580e+00
-1.008333333333333215e+01 1.727472746698240691e+00
-9.849999999999999645e+00 1.711470318819393377e+00
-9.616666666666667140e+00 1.708762630363839019e+00
-9.383333333333332860e+00 1.712148845269247932e+00
-9.149999999999998579e+00 1.727357164987027627e+00
-8.916666666666667851e+00 1.734325333714464623e+00
-8.683333333333333570e+00 1.746863500456004914e+00
-8.449999999999999289e+00 1.753485623627436318e+00
-8.216666666666666785e+00 1.778056906658049385e+00
-7.983333333333333393e+00 1.778243021128156798e+00
-7.750000000000000000e+00 1.783099070928596319e+00
-7.516666666666666607e+00 1.787359612861032510e+00
-7.283333333333333215e+00 1.784161829982786607e+00
-7.049999999999999822e+00 1.792214883447787788e+00
-6.816666666666666430e+00 1.794242391314518237e+00
-6.583333333333333037e+00 1.794115503588035843e+00
-6.349999999999999645e+00 1.788680512959344160e+00
-6.116666666666666252e+00 1.766977726264606030e+00
-5.883333333333332860e+00 1.789625508473444260e+00
-5.649999999999999467e+00 1.805433124531275801e+00
-5.416666666666666075e+00 1.812948642663765320e+00
-5.183333333333332682e+00 1.840230932147264742e+00
-4.950000000000000178e+00 1.909146293414492934e+00
-4.716666666666666785e+00 1.974312019902260129e+00
-4.483333333333333393e+00 2.019449446000028736e+00
-4.250000000000000000e+00 2.060872149550757371e+00
-4.016666666666665719e+00 2.077269425265996006e+00
-3.783333333333333215e+00 2.093279954157360123e+00
-3.550000000000000711e+00 2.057472292018263094e+00
-3.316666666666666430e+00 1.988405235648473379e+00
-3.083333333333332149e+00 1.940442351853066238e+00
-2.849999999999999645e+00 1.872335956879836782e+00
-2.616666666666667140e+00 1.817391280137552023e+00
-2.383333333333332860e+00 1.774900346361016013e+00
-2.149999999999998579e+00 1.749361965160815213e+00
-1.916666666666666075e+00 1.741715701807738270e+00
-1.683333333333333570e+00 1.757090837035982123e+00
-1.449999999999999289e+00 1.764965024566151897e+00
-1.216666666666666785e+00 1.801448354009672848e+00
-9.833333333333342807e-01 1.815493250846152318e+00
-7.500000000000000000e-01 1.835308561155514884e+00
-5.166666666666657193e-01 1.851070943902307420e+00
-2.833333333333332149e-01 1.856864748420088418e+00
-5.000000000000071054e-02 1.835510184436477399e+00
1.833333333333335702e-01 1.802795550121392143e+00
4.166666666666678509e-01 1.754625310029549468e+00
6.500000000000003553e-01 1.706963181529540297e+00
8.833333333333328596e-01 1.657965692070413777e+00
1.116666666666667140e+00 1.675431353597603756e+00
1.350000000000001421e+00 1.712375163841207915e+00
1.583333333333333925e+00 1.756127668933563424e+00
1.816666666666666430e+00 1.805497577254420172e+00
2.050000000000000711e+00 1.802538745667409348e+00
2.283333333333333215e+00 1.704384377859426980e+00
2.516666666666665719e+00 1.511851615136703852e+00
2.750000000000000000e+00 1.215597677877072513e+00
2.983333333333334281e+00 8.933175967795746741e-01
3.216666666666666785e+00 6.003450629661878368e-01
3.449999999999999289e+00 3.601546743647366933e-01
3.683333333333333570e+00 2.023285491006217018e-01
3.916666666666667851e+00 8.431153424056170298e-02
4.150000000000000355e+00 0.000000000000000000e+00
4.383333333333332860e+00 3.967915100298169406e-02
4.616666666666667140e+00 3.519198071863051114e-01
4.850000000000001421e+00 1.079050803429132621e+00
5.083333333333333925e+00 2.354956954454874296e+00
5.316666666666666430e+00 4.163445123205190335e+00
5.550000000000000711e+00 6.897225496649003418e+00
5.783333333333334991e+00 inf
6.016666666666667496e+00 inf
6.250000000000000000e+00 inf
6.483333333333334281e+00 inf
6.716666666666666785e+00 inf
6.949999999999999289e+00 inf
7.183333333333333570e+00 inf
7.416666666666667851e+00 inf
7.650000000000000355e+00 inf
7.883333333333332860e+00 inf
