2.000000000000000000e+00 1.084622463009719837e+02 1.082722568861342722e+02 1.081771237348695394e+02 1.083545485568463818e+02 1.086155807331288514e+02
3.000000000000000000e+00 1.144871508142723968e+02 1.144757967380508319e+02 1.142914569152752051e+02 1.144989226012163641e+02 1.141270693466678381e+02
4.000000000000000000e+00 1.159846605464755100e+02 1.159772014219674361e+02 1.158916269440840097e+02 1.160679950328498222e+02 1.161268776392559374e+02
5.000000000000000000e+00 1.171737779231942369e+02 1.169118706711891633e+02 1.166253972125077638e+02 1.169753998151472416e+02 1.170819183132615962e+02
6.000000000000000000e+00 1.177302964856481537e+02 1.176704929482033037e+02 1.175737660905603832e+02 1.176485521334403757e+02 1.180260162142579077e+02
7.000000000000000000e+00 1.182222995096407914e+02 1.184066235602003161e+02 1.183535226529533162e+02 1.182266970772960804e+02 1.183741746201695406e+02
