2.000000000000000000e+00 1.082247573172168700e+02 1.084233920271023095e+02 1.085149299261402263e+02 1.083430701718276339e+02 1.080761155051092857e+02
3.000000000000000000e+00 1.144204062783122282e+02 1.144850158820096624e+02 1.146453251911068350e+02 1.144766607020150389e+02 1.137891825952001170e+02
4.000000000000000000e+00 1.159300939966902604e+02 1.159171426724900300e+02 1.161253715003215348e+02 1.159585347057980869e+02 1.157245623122785503e+02
5.000000000000000000e+00 1.171146731999822634e+02 1.168599309557935300e+02 1.168164114213469844e+02 1.168152192908021902e+02 1.167060418060160600e+02
6.000000000000000000e+00 1.176596876599696486e+02 1.175879557538516309e+02 1.176393263418910635e+02 1.174513804766562117e+02 1.176865225943762709e+02
7.000000000000000000e+00 1.181366151071116803e+02 1.183431966311892722e+02 1.183786192165933358e+02 1.180171992414481679e+02 1.179818754972867367e+02
