#! FIELDS time ld1 sigma_ld1 height
#! SET action OPES_METAD_state
#! SET biasfactor                       8
#! SET epsilon   1.153581406617129e-07
#! SET kernel_cutoff       5.652472782993875
#! SET compression_threshold                       1
#! SET zed     0.04019369839929036
#! SET sum_weights       9773998.815735215
#! SET sum_weights2       40170674.38433114
#! SET counter  10321347
#! SET adaptive_counter  2580340844
#! SET sigma0_ld1      0.2576125761964729
#! SET av_cv_ld1      -5.873478651396482
#! SET av_M2_ld1       711308464.4608798
               10375000       3.10582586613272    0.02229721392809418      2889061.324215898
               10375000      3.574378382773371    0.01979864280141581      4107120.848346124
               10375000      2.832478415528397    0.02373725508513985      1860903.214602824
               10375000       3.36804235529199    0.02076738262655083      3798618.890543667
               10375000      2.485971705145346    0.02473308411498669      957672.5460829217
               10375000      1.237557609858324    0.01994096089333184      536967.3015161502
               10375000      1.674700790885344    0.02284300528542823      650160.2481198084
               10375000     0.6326475131619533    0.01997878484397844      466042.8519696682
               10375000     0.2581318045361138    0.02128415754635151      422937.9002694925
               10375000      1.897045752848749     0.0240172836551829      653397.3234359381
               10375000    -0.3893324105358909    0.02318832321181581      392727.4068496482
               10375000    -0.8134169005949308    0.02205615307141252      319257.3638677226
               10375000     0.0669461246900505     0.0226825209406074        453894.29515444
               10375000      1.036180085235787    0.01935852740647054       498711.392175861
               10375000      2.250074525968436    0.02489218558154853      760706.6439070656
               10375000      4.171079630715412    0.01786442706995483       4052673.28631958
               10375000      3.749388630741043     0.0194806262065236      4513724.818543162
               10375000       4.04620970557739    0.01824695659860462      4424564.637672816
               10375000    -0.6106177544649243    0.02235468467935749      343217.1976349399
               10375000     -2.501718942687458    0.01800969408230936      210534.8312977101
               10375000     -1.201384683439733    0.02070972350692203      292244.2285738763
               10375000     -1.617572273176848    0.01999195834103774      278327.8182216692
               10375000     -1.398419838306566    0.02096491638724694      308964.7497660429
               10375000     -2.249218440851227    0.01869876623488104      239636.8211041458
               10375000     -2.714711238019054    0.01754134045707438       186561.551889479
               10375000     -2.924697840764617    0.01728661811096951      170450.0486769445
               10375000     -3.580125623469641    0.01797641821274312      124498.1373295732
               10375000      -2.03893207140356    0.01887023990290742      250830.7313569631
               10375000      3.881850701616996    0.01884221506435655      4308781.374823791
               10375000      4.511438053555248    0.01622915711969107      2021414.336289667
               10375000      1.458376491503913    0.02201251463244552      630247.4352549564
               10375000    -0.1622629652071998    0.02285133680966187      411691.2047145707
               10375000     0.8293898844475645    0.01934896390653978      488193.5917333398
