#! FIELDS ld1 file.free der_ld1
#! SET min_ld1 -5
#! SET max_ld1 35
#! SET nbins_ld1 121
#! SET periodic_ld1 false
   -5.000000     42.539050    -6.455068
   -4.666667     41.028122     3.440187
   -4.333333     39.633814    -6.043940
   -4.000000     38.034729     2.163744
   -3.666667     36.070115   -16.688219
   -3.333333     25.748650   -24.058271
   -3.000000     13.851211   -43.161014
   -2.666667      5.696613   -30.476613
   -2.333333      0.964294    11.819857
   -2.000000     -0.000000    -5.171311
   -1.666667      1.032755     0.252269
   -1.333333      2.830235    23.192036
   -1.000000      5.573128     0.618042
   -0.666667      5.424876    -5.378331
   -0.333333      4.618052    -0.631911
    0.000000      3.747638     3.366988
    0.333333      3.331483     9.837414
    0.666667      2.458758    11.482082
    1.000000      3.501688     2.929222
    1.333333      3.319640    14.798269
    1.666667      3.900366    16.931856
    2.000000      4.734264    -0.482255
    2.333333      4.912208     1.766349
    2.666667      5.906665    16.508997
    3.000000      5.948879    11.080272
    3.333333      7.143323    19.800954
    3.666667      8.319222    -2.894284
    4.000000      9.755264     2.198654
    4.333333     10.001943    -0.885855
    4.666667      9.774306    -4.178865
    5.000000     10.069681     4.832023
    5.333333      9.907372     2.223679
    5.666667      9.951975    -5.061601
    6.000000      9.315804    -0.081487
    6.333333      9.164296    -4.529841
    6.666667      8.915357     3.514397
    7.000000      8.586766    -9.005894
    7.333333      8.491670    11.770515
    7.666667      8.563343    -1.615441
    8.000000      8.080269     1.349109
    8.333333      8.114683    -0.031339
    8.666667      8.010820     2.674988
    9.000000      7.990313     6.765985
    9.333333      7.815493     0.916124
    9.666667      7.877934    -0.232110
   10.000000      7.782844    -4.661187
   10.333333      7.787342     5.982400
   10.666667      8.087719    10.042213
   11.000000      8.403213     3.320364
   11.333333      8.530805     6.926976
   11.666667      8.718201    -2.059457
   12.000000      8.702858    -4.455283
   12.333333      8.655065     7.999840
   12.666667      8.680397     0.189694
   13.000000      8.910364     1.541283
   13.333333      9.198720    -2.265259
   13.666667      9.235489    -1.761210
   14.000000      9.402356    -1.718020
   14.333333      9.487497    -1.062706
   14.666667      9.534784     3.217040
   15.000000      9.641801     4.368941
   15.333333      9.507728     9.633557
   15.666667      9.853861     1.477500
   16.000000     10.010713     4.721924
   16.333333     10.037819     5.568408
   16.666667     10.397619    -2.580115
   17.000000     10.649855     0.527969
   17.333333     10.901701     3.222217
   17.666667     11.195402     7.127294
   18.000000     11.612297     1.144579
   18.333333     11.880033    -8.477219
   18.666667     11.913808     5.273362
   19.000000     12.135195    -3.490311
   19.333333     11.883360     5.498825
   19.666667     12.050579    -1.687616
   20.000000     12.037159    -2.904725
   20.333333     12.050335    -5.183656
   20.666667     12.014842    -3.218869
   21.000000     11.685913    -4.073442
   21.333333     12.060397    -4.505891
   21.666667     12.317053     0.690738
   22.000000     12.417420     0.490433
   22.333333     12.548367    -4.322137
   22.666667     12.771771     3.898637
   23.000000     13.448658     1.112251
   23.333333     13.902289     0.679179
   23.666667     14.057291     0.472455
   24.000000     14.337605    -4.335040
   24.333333     14.800871     1.003346
   24.666667     15.271562     0.987011
   25.000000     15.912269     7.066340
   25.333333     16.331779     1.026873
   25.666667     17.154810     6.832810
   26.000000     17.786896    -1.088909
   26.333333     18.512298     4.865843
   26.666667     19.173534     4.177359
   27.000000     19.986120     3.416160
   27.333333     20.999916     1.731583
   27.666667     22.245694     5.956320
   28.000000     23.016700     6.464009
   28.333333     24.538371     1.474767
   28.666667     25.704464     5.275079
   29.000000     27.257779     3.649267
   29.333333     28.714292     9.162224
   29.666667     30.339615     0.883425
   30.000000     31.763450     1.697123
   30.333333     33.445484     0.989244
   30.666667     35.010922     9.137852
   31.000000     36.008086    10.721298
   31.333333     37.882717     6.010905
   31.666667     40.132450     7.097840
   32.000000     42.302831     1.383860
   32.333333     45.077849    10.263259
   32.666667     47.734651     1.110626
   33.000000     50.735602    11.153919
   33.333333     53.047106     5.085495
   33.666667     54.552167     3.494920
   34.000000     55.224273     0.332083
   34.333333     55.448439     0.127642
   34.666667     55.536659     0.609129
   35.000000     55.555466    -0.187064
