2.000000000000000000e+00 3.722591935312270834e+02 3.725006493520857020e+02 3.722918544658639348e+02
3.000000000000000000e+00 3.831651784985376707e+02 3.833092375482841021e+02 3.834171000437244743e+02
4.000000000000000000e+00 3.933183443089139928e+02 3.932613569102585984e+02 3.938618171047316991e+02
5.000000000000000000e+00 3.990464268613591230e+02 3.992989560729722598e+02 3.996844416908539301e+02
6.000000000000000000e+00 4.022049469029822149e+02 4.022268181825699571e+02 4.021035873613470244e+02
7.000000000000000000e+00 4.040583517170640562e+02 4.054526218350620184e+02 4.040100699934624799e+02
