2.000000000000000000e+00 3.727464040940375298e+02 3.705537607433259950e+02 3.701867308569185298e+02
3.000000000000000000e+00 3.835117303751267173e+02 3.813346748538892825e+02 3.812496921341560778e+02
4.000000000000000000e+00 3.935985073623917287e+02 3.908838190490620832e+02 3.913162513186854881e+02
5.000000000000000000e+00 3.989807016905622845e+02 3.969587117803215506e+02 3.972374784419212688e+02
6.000000000000000000e+00 4.021208187418411057e+02 3.997020940974341556e+02 3.997474864086384514e+02
7.000000000000000000e+00 4.038976245862188534e+02 4.027045528066526003e+02 4.016249574267981188e+02
